sim,step,fmin,action,fnum,fmean,fstd,fmin,fmax,code_size,changes
0,0,0.034573175428750935,update_method,1,0.034573175428750935,0.0,0.034573175428750935,0.034573175428750935,1,1
0,1,0.264409964888179,update_method,1,0.264409964888179,0.0,0.264409964888179,0.264409964888179,2,1
0,2,0.633559071790297,call_method,1,0.633559071790297,0.0,0.633559071790297,0.633559071790297,3,1
0,3,0.42460334324506366,call_method,1,0.42460334324506366,0.0,0.42460334324506366,0.42460334324506366,4,1
0,4,0.22954456064145334,call_method,1,0.22954456064145334,0.0,0.22954456064145334,0.22954456064145334,5,1
0,5,0.8287698663870979,call_method,1,0.8287698663870979,0.0,0.8287698663870979,0.8287698663870979,6,1
0,6,0.7716195322502624,call_method,1,0.7716195322502624,0.0,0.7716195322502624,0.7716195322502624,7,1
0,7,0.8130846187517216,update_method,1,0.8130846187517216,0.0,0.8130846187517216,0.8130846187517216,8,1
0,8,0.4835841891380105,update_method,1,0.4835841891380105,0.0,0.4835841891380105,0.4835841891380105,9,1
0,9,0.5645074855219941,update_method,1,0.5645074855219941,0.0,0.5645074855219941,0.5645074855219941,10,1
0,10,0.8225463249853319,update_method,1,0.8225463249853319,0.0,0.8225463249853319,0.8225463249853319,11,1
0,11,0.7385327508315938,update_method,1,0.7385327508315938,0.0,0.7385327508315938,0.7385327508315938,12,1
0,12,0.933828014184371,update_method,1,0.933828014184371,0.0,0.933828014184371,0.933828014184371,13,1
0,13,0.3995992490300744,update_method,1,0.3995992490300744,0.0,0.3995992490300744,0.3995992490300744,14,1
0,14,0.7832736068027742,call_method,1,0.7832736068027742,0.0,0.7832736068027742,0.7832736068027742,15,1
0,15,0.6341110651866715,call_method,1,0.6341110651866715,0.0,0.6341110651866715,0.6341110651866715,16,1
0,16,0.6872094462616206,call_method,1,0.6872094462616206,0.0,0.6872094462616206,0.6872094462616206,17,1
0,17,0.2844204241716448,call_method,1,0.2844204241716448,0.0,0.2844204241716448,0.2844204241716448,18,1
0,18,0.32734596011285133,update_method,1,0.32734596011285133,0.0,0.32734596011285133,0.32734596011285133,19,1
0,19,0.21778941688816633,update_method,1,0.21778941688816633,0.0,0.21778941688816633,0.21778941688816633,20,1
0,20,0.7706572244043474,call_method,1,0.7706572244043474,0.0,0.7706572244043474,0.7706572244043474,21,1
0,21,0.24675639897169166,update_method,1,0.24675639897169166,0.0,0.24675639897169166,0.24675639897169166,22,1
0,22,0.30714608898939744,call_method,1,0.30714608898939744,0.0,0.30714608898939744,0.30714608898939744,23,1
0,23,0.10385205268472542,update_method,1,0.10385205268472542,0.0,0.10385205268472542,0.10385205268472542,24,1
0,24,0.7530981397120428,create_method,2,0.8765490698560214,0.12345093014397862,0.7530981397120428,1.0,24,1
0,25,0.014256686462244761,update_method,2,0.43108617552353035,0.4168294890612856,0.014256686462244761,0.8479156645848159,25,1
0,26,0.17842960867852187,create_method,3,0.6346578108312307,0.33426013860794623,0.17842960867852187,0.9699476137419348,25,1
0,27,0.15550967551321734,call_method,3,0.213067762221674,0.06342822207931845,0.15550967551321734,0.30142875775155153,26,1
0,28,0.22795902948746927,update_method,3,0.34205998113725955,0.08169475254545813,0.22795902948746927,0.41481964263979626,27,1
0,29,0.42533750333374465,update_method,3,0.4957746154204455,0.06521219845134761,0.42533750333374465,0.5825480564985923,28,1
