step,fmin
396,0.18614152861124034
397,0.44663436774875664
398,0.0856547862189132
399,0.44663436774875664
400,0.44663436774875664
401,0.15208280663164975
402,0.4234493892749033
403,0.44663436774875664
404,0.4753463890546178
405,0.144349781314851
406,0.017575217198499526
407,0.144349781314851
408,0.144349781314851
409,0.4753463890546178
410,0.1100363536703306
411,0.29967403194525655
412,0.29967403194525655
413,0.29967403194525655
414,0.29967403194525655
415,0.29967403194525655
416,0.29967403194525655
417,0.078885013598339
418,0.078885013598339
419,0.078885013598339
420,0.078885013598339
421,0.078885013598339
422,0.078885013598339
423,0.32596487604562985
424,0.38100767930293367
425,0.3949249382596607
426,0.4235074140153351
427,0.25302460129865434
428,0.25302460129865434
429,0.35112662229631364
430,0.14243828716999452
431,0.14243828716999452
432,0.35112662229631364
433,0.13074598128217052
434,0.17263039020968296
435,0.4235074140153351
436,0.18281622649378626
437,0.18281622649378626
438,0.18281622649378626
439,0.009165933861408404
440,0.009165933861408404
441,0.009165933861408404
442,0.009165933861408404
443,0.009165933861408404
444,0.009165933861408404
445,0.05860177729251603
446,0.1443944471032329
447,0.08163743152409064
448,0.1443944471032329
449,0.18281622649378626
450,0.18281622649378626
451,0.02805159072154151
452,0.19764603130510494
453,0.19764603130510494
454,0.19764603130510494
455,0.4135468192092654
456,0.44762831496251565
457,0.45065802754989936
458,0.45065802754989936
459,0.45065802754989936
460,0.47660781514340966
461,0.5013382361487957
462,0.03402943654416524
463,0.03402943654416524
464,0.12120861784536141
465,0.5208019768680919
466,0.14190227383657683
467,0.14190227383657683
468,0.14190227383657683
469,0.4838646866436034
470,0.4838646866436034
471,0.28969505982461397
472,0.09700748120686464
473,0.28969505982461397
474,0.22448193578835074
475,0.22448193578835074
476,0.0946541883200066
477,0.19971559012267803
478,0.012332798399281253
479,0.14702112319059968
480,0.14702112319059968
481,0.22448193578835074
482,0.13348646301831413
483,0.13348646301831413
484,0.22448193578835074
485,0.28969505982461397
486,0.03363413772740975
487,0.28969505982461397
488,0.28969505982461397
489,0.025821404385027114
490,0.025821404385027114
491,0.025821404385027114
492,0.3810244102729352
493,0.3675946046053825
494,0.34767109347041925
495,0.3675946046053825
496,0.3810244102729352
497,0.4394760967929485
498,0.4394760967929485
499,0.4394760967929485
500,0.42046086373249214
501,0.40139456520543715
502,0.2948812544063719
503,0.2948812544063719
504,0.3096880100090521
505,0.24714725992185826
506,0.24714725992185826
507,0.3096880100090521
508,0.3096880100090521
509,0.3096880100090521
510,0.42046086373249214
511,0.4394760967929485
512,0.34974110407927816
513,0.3204169127779193
514,0.3204169127779193
515,0.3204169127779193
516,0.13625143775932724
517,0.13625143775932724
518,0.13625143775932724
519,0.46751382931347363
520,0.467818198279052
521,0.2761416196726003
522,0.2761416196726003
523,0.4941485022122426
524,0.4941485022122426
525,0.5025658151345079
526,0.5025658151345079
527,0.12362688300999569
528,0.06562061464848257
529,0.06562061464848257
530,0.5025658151345079
531,0.5025658151345079
532,0.061301072104405274
533,0.5208019768680919
534,0.2045141195600081
535,0.2045141195600081
536,0.47348239705116446
537,0.5214425861601093
538,0.5519281913571022
539,0.16135655160201778
540,0.16135655160201778
541,0.42624133555393595
542,0.42624133555393595
543,0.5519281913571022
544,0.4404709088403015
545,0.4404709088403015
546,0.4404709088403015
547,0.3849791868413258
548,0.09385119081602877
549,0.14474575223744057
550,0.14474575223744057
551,0.4404709088403015
552,0.4404709088403015
553,0.2159073951087116
554,0.2159073951087116
555,0.21009990630035968
556,0.2159073951087116
557,0.2159073951087116
558,0.33491436160165067
559,0.33491436160165067
560,0.11294179621633571
561,0.11294179621633571
562,0.4404709088403015
563,0.044664553782262084
564,0.020015780026147678
565,0.020015780026147678
566,0.020015780026147678
567,0.1022903859145543
568,0.20950313328340464
569,0.20788908644254622
570,0.33747888676558646
571,0.4404709088403015
572,0.4404709088403015
573,0.24752946876710302
574,0.4404709088403015
575,0.30303670021232976
576,0.18480403611454588
577,0.18480403611454588
578,0.18480403611454588
579,0.18480403611454588
580,0.18480403611454588
581,0.2397319050177814
582,0.10339043471370479
583,0.3223038856935566
584,0.21808699523943176
585,0.3891182899237211
586,0.29198054665724127
587,0.3891182899237211
588,0.5519281913571022
589,0.5869980216743524
590,0.2658752131526094
591,0.2658752131526094
592,0.2658752131526094
593,0.22492932029461787
594,0.5364487401943712
595,0.33442689718622765
596,0.47194966997262944
597,0.5501868961338611
598,0.2553985197327404
599,0.39262516361987077
600,0.0029067976109320437
601,0.39262516361987077
602,0.39262516361987077
603,0.420645939266571
604,0.14594737791029477
605,0.14594737791029477
606,0.14594737791029477
607,0.2463933799378818
608,0.0008928784476487373
609,0.2463933799378818
610,0.13866322306265688
611,0.09650554057203864
612,0.09650554057203864
613,0.09650554057203864
614,0.14502008842424619
615,0.14502008842424619
616,0.14502008842424619
617,0.03868135162738717
618,0.14502008842424619
619,0.15536142093128447
620,0.15536142093128447
621,0.23550392753318283
622,0.10357823660699084
623,0.2463933799378818
624,0.2694670455460957
625,0.2694670455460957
626,0.059860564840516384
627,0.03269198734655343
628,0.4212767288128154
629,0.5024203303018353
630,0.5150890175986848
631,0.40698271643318384
632,0.40698271643318384
633,0.46679547863991744
634,0.5387888378514817
635,0.587877830056209
636,0.45646263868001125
637,0.20336217438830084
638,0.20336217438830084
639,0.20336217438830084
640,0.20336217438830084
641,0.20336217438830084
642,0.35633309568372007
643,0.1086962208805421
644,0.09224461746485169
645,0.09224461746485169
646,0.09224461746485169
647,0.037401741360784446
648,0.1395917966690977
649,0.1395917966690977
650,0.1395917966690977
651,0.47369177936458096
652,0.47809406903047746
653,0.24260239625632118
654,0.1568765377709198
655,0.1568765377709198
656,0.1568765377709198
657,0.1568765377709198
658,0.32079885537593367
659,0.32079885537593367
660,0.32079885537593367
661,0.5069641984479873
662,0.5450629296347884
663,0.5701610029383491
664,0.2229092898367835
665,0.5220080309314707
666,0.37002511019094775
667,0.42206031121957666
668,0.42206031121957666
669,0.42206031121957666
670,0.42206031121957666
671,0.5220080309314707
672,0.41082967518332436
673,0.5885663165920028
674,0.33222634526606487
675,0.11614602725721224
676,0.130516234578276
677,0.0238696026037587
678,0.0238696026037587
679,0.05892208194498072
680,0.05892208194498072
681,0.05892208194498072
682,0.32079012663866546
683,0.0818687913248437
684,0.0818687913248437
685,0.32079012663866546
686,0.40571293637563643
687,0.40571293637563643
688,0.40571293637563643
689,0.17709009412554078
690,0.17709009412554078
691,0.35246381704270024
692,0.35811312623547864
693,0.4819707436038093
694,0.21451033151553767
695,0.21451033151553767
696,0.4819707436038093
697,0.4819707436038093
698,0.5525516271156671
699,0.5546232129528963
700,0.5546232129528963
701,0.1470204370109337
702,0.01669979003705524
703,0.01669979003705524
704,0.5934575182843732
705,0.12236970577688933
706,0.12236970577688933
707,0.12236970577688933
708,0.12916523333121765
709,0.2966230462004935
710,0.6015437867891935
711,0.04307146362529124
712,0.04307146362529124
713,0.6298121180746371
714,0.6494886856506326
715,0.6494886856506326
716,0.4550016403344005
717,0.3920555853246449
718,0.3920555853246449
719,0.2866894097017848
720,0.013912135420990346
721,0.013912135420990346
722,0.013912135420990346
723,0.013912135420990346
724,0.013912135420990346
725,0.08482591847311816
726,0.09978439166643738
727,0.09978439166643738
728,0.29991544340802934
729,0.3581107720227583
730,0.2118107485495686
731,0.3581107720227583
732,0.3920555853246449
733,0.34597653198977785
734,0.34597653198977785
735,0.24955232805894478
736,0.24955232805894478
737,0.3920555853246449
738,0.036594212016998307
739,0.036594212016998307
740,0.036594212016998307
741,0.17649229945273803
742,0.17649229945273803
743,0.17649229945273803
744,0.41708046716064096
745,0.4550016403344005
746,0.29356542186352474
747,0.4746630105606564
748,0.4746630105606564
749,0.4746630105606564
750,0.48829235923196523
751,0.48829235923196523
752,0.5421690873291581
753,0.574711676650478
754,0.626452455135269
755,0.1488847489200874
756,0.1488847489200874
757,0.30797290630044116
758,0.30797290630044116
759,0.06549868931504399
760,0.006139799092309661
761,0.006139799092309661
762,0.27237194023531963
763,0.2110468054805632
764,0.2110468054805632
765,0.2110468054805632
766,0.4787315836206413
767,0.4966783509966748
768,0.5910225805479526
769,0.43004159643934947
770,0.1679616781604626
771,0.1679616781604626
772,0.2823143938946209
773,0.18829403660288546
774,0.2823143938946209
775,0.11344733064299306
776,0.11344733064299306
777,0.2823143938946209
778,0.43004159643934947
779,0.10245029498680336
780,0.005977626314153439
781,0.4225420929733298
782,0.4225420929733298
783,0.19154809339634227
784,0.19154809339634227
785,0.5641731648720975
786,0.5880403768312779
787,0.1564154189432968
788,0.1564154189432968
789,0.1564154189432968
790,0.3519852990006661
791,0.1362286638210537
792,0.3519852990006661
793,0.3519852990006661
794,0.46296184134624174
795,0.46296184134624174
796,0.4764896834343153
797,0.5370073793965245
798,0.5880403768312779
799,0.5886080264790196
800,0.5886080264790196
801,0.03865419239267931
802,0.03865419239267931
803,0.03865419239267931
804,0.15690901584359396
805,0.28600661713682385
806,0.28600661713682385
807,0.28600661713682385
808,0.39160286594374416
809,0.38854022526641463
810,0.33574797949474544
811,0.33574797949474544
812,0.33574797949474544
813,0.27224551734409874
814,0.33574797949474544
815,0.010516420711074392
816,0.3981618189104017
817,0.3981618189104017
818,0.4123792821489547
819,0.1941486325191102
820,0.5190073312086314
821,0.533681371761426
822,0.6000245887840484
823,0.24797541911663357
824,0.13808807984767402
825,0.13808807984767402
826,0.21069888327901498
827,0.24797541911663357
828,0.24797541911663357
829,0.24797541911663357
830,0.22272623440847872
831,0.24797541911663357
832,0.3628772289052622
833,0.2988465582977652
834,0.3628772289052622
835,0.3628772289052622
836,0.34572474601462544
837,0.34572474601462544
838,0.34572474601462544
839,0.34572474601462544
840,0.34572474601462544
841,0.1798253500460978
842,0.34572474601462544
843,0.4012308459780821
844,0.3301919288473465
845,0.4026435355447595
846,0.4026435355447595
847,0.29390628256514506
848,0.49901012927497257
849,0.41882405146451396
850,0.49901012927497257
851,0.5183387476237552
852,0.26517489312910325
853,0.26517489312910325
854,0.26517489312910325
855,0.45604868770488394
856,0.5183387476237552
857,0.5675814677168685
858,0.5731686616797527
859,0.5224388328536858
860,0.46764523758704957
861,0.5224388328536858
862,0.32167340630423724
863,0.32167340630423724
864,0.3082274806414459
865,0.32167340630423724
866,0.24873353955882682
867,0.24873353955882682
868,0.4079350492309973
869,0.24962326654823574
870,0.07167357373305261
871,0.07167357373305261
872,0.07167357373305261
873,0.24962326654823574
874,0.24962326654823574
875,0.20647432424651257
876,0.24962326654823574
877,0.4079350492309973
878,0.1804864223097815
879,0.1804864223097815
880,0.4079350492309973
881,0.47065196506572227
882,0.47065196506572227
883,0.2972255237564053
884,0.21437645432464092
885,0.14671400288856296
886,0.21437645432464092
887,0.21437645432464092
888,0.041326536726636
889,0.21437645432464092
890,0.22405165226485912
891,0.0954807908133819
892,0.0954807908133819
893,0.0954807908133819
894,0.0954807908133819
895,0.0954807908133819
896,0.24802826338084016
897,0.24802826338084016
898,0.26744598268295816
899,0.26744598268295816
900,0.26953314861234745
901,0.2708547536444854
902,0.23404833009560722
903,0.31300491683400766
904,0.034737777049899554
905,0.36896848234154067
906,0.0050094716348748625
907,0.0050094716348748625
908,0.0050094716348748625
909,0.3565244469694131
910,0.0569229437154819
911,0.4145457354122454
912,0.460668118539286
913,0.059532901597958654
914,0.47065196506572227
915,0.47065196506572227
916,0.47065196506572227
917,0.47065196506572227
918,0.12854760088924633
919,0.39533643118602824
920,0.23592263721966822
921,0.23592263721966822
922,0.46876737427279025
923,0.13848130442060846
924,0.13848130442060846
925,0.058092591768446056
926,0.28342996032559775
927,0.0249235232551982
928,0.0249235232551982
929,0.4630341536877848
930,0.20849670802150078
931,0.20849670802150078
932,0.4630341536877848
933,0.4630341536877848
934,0.4630341536877848
935,0.4702781653415732
936,0.4702781653415732
937,0.48182233126266283
938,0.5335209794328565
939,0.04142798130481373
940,0.08924980336051813
941,0.5972188057206878
942,0.5972188057206878
943,0.5946176510855709
944,0.5946176510855709
945,0.5946176510855709
946,0.25829070398970566
947,0.577351382456487
948,0.5946176510855709
949,0.48238017954730106
950,0.5972188057206878
951,0.5972188057206878
952,0.5972188057206878
953,0.6099353772724505
954,0.38393779292081087
955,0.05445799157095532
956,0.05445799157095532
957,0.05445799157095532
958,0.05445799157095532
959,0.43455544601148566
960,0.5202828470834472
961,0.49229863284980346
962,0.5202828470834472
963,0.6420903367422378
964,0.48831120361534397
965,0.48831120361534397
966,0.011682088173582517
967,0.48831120361534397
968,0.6420903367422378
969,0.4687436983001908
970,0.3872387304585946
971,0.639580754568809
972,0.4260318182489484
973,0.5327361372565345
974,0.23707548563025593
975,0.14987969975128634
976,0.23707548563025593
977,0.23707548563025593
978,0.01912859701507652
979,0.23707548563025593
980,0.23707548563025593
981,0.24026127519821971
982,0.26296465511878786
983,0.26296465511878786
984,0.2676797927261544
985,0.22859735987568053
986,0.22859735987568053
987,0.29276628717880737
988,0.36589922495474303
989,0.04103327945265123
990,0.04103327945265123
991,0.04103327945265123
992,0.3046236859485578
993,0.36589922495474303
994,0.3564972699457569
995,0.1336773712057837
996,0.1336773712057837
997,0.008434092377205715
998,0.008434092377205715
999,0.008434092377205715
1000,0.1336773712057837
1001,0.05441836929352428
1002,0.09369845116548225
1003,0.1824289995848718
1004,0.3436518569032958
1005,0.3549858175381273
1006,0.4011907524712728
1007,0.4813245946503112
1008,0.6039065854455449
1009,0.6141158973713523
1010,0.4364769217550706
1011,0.4364769217550706
1012,0.2257376217183984
1013,0.2257376217183984
1014,0.2257376217183984
1015,0.2257376217183984
1016,0.16863019521236555
1017,0.2257376217183984
1018,0.25390179464131524
1019,0.25390179464131524
1020,0.15314665993126209
1021,0.15314665993126209
1022,0.15314665993126209
1023,0.4134790161269587
1024,0.26980397955922975
1025,0.26980397955922975
1026,0.4134790161269587
1027,0.27665581351128365
1028,0.27665581351128365
1029,0.16376092310114232
1030,0.10338628434826569
1031,0.10338628434826569
1032,0.10338628434826569
1033,0.10338628434826569
1034,0.10338628434826569
1035,0.10338628434826569
1036,0.10338628434826569
1037,0.15136997595191115
1038,0.15136997595191115
1039,0.17765274484484106
1040,0.23077534209388995
1041,0.2588068313504829
1042,0.34847780662235994
1043,0.08545557627152289
1044,0.08545557627152289
1045,0.16772798785886
1046,0.1047979500707299
1047,0.1047979500707299
1048,0.11381478623973684
1049,0.16772798785886
1050,0.13686471176348092
1051,0.16772798785886
1052,0.13489621757085057
1053,0.16772798785886
1054,0.16772798785886
1055,0.21377104767961908
1056,0.34847780662235994
1057,0.3550406663787714
1058,0.3550406663787714
1059,0.3550406663787714
1060,0.3550406663787714
1061,0.39397113379074356
1062,0.40985561123911984
1063,0.40985561123911984
1064,0.40985561123911984
1065,0.32178575691023314
1066,0.07508540528741692
1067,0.07508540528741692
1068,0.32178575691023314
1069,0.32178575691023314
1070,0.40985561123911984
1071,0.18184307230189123
1072,0.18184307230189123
1073,0.3333534651853203
1074,0.3333534651853203
1075,0.32095839990214237
1076,0.19873234519792493
1077,0.32095839990214237
1078,0.29659014295210884
1079,0.29659014295210884
1080,0.32095839990214237
1081,0.04133035208293079
1082,0.32664300030263027
1083,0.32664300030263027
1084,0.19220859812430957
1085,0.11706407956719178
1086,0.11706407956719178
1087,0.3385498611674067
1088,0.40985561123911984
1089,0.3372658615704289
1090,0.3091959774954308
1091,0.3091959774954308
1092,0.3372658615704289
1093,0.40985561123911984
1094,0.40985561123911984
1095,0.3594727864456577
1096,0.4134790161269587
1097,0.4145298400606796
1098,0.4145298400606796
1099,0.4145298400606796
1100,0.4145298400606796
1101,0.3959794371168418
1102,0.3959794371168418
1103,0.2819616550278856
1104,0.013248508819972304
1105,0.3959794371168418
1106,0.3959794371168418
1107,0.3959794371168418
1108,0.41951256015944915
1109,0.42042515718860474
1110,0.42042515718860474
1111,0.43176049938587335
1112,0.16959045780259763
1113,0.45733766247040764
1114,0.12354404101877048
1115,0.12354404101877048
1116,0.36389202256906916
1117,0.468167213147789
1118,0.15895966844078047
1119,0.15895966844078047
1120,0.28205201525292745
1121,0.28205201525292745
1122,0.28205201525292745
1123,0.39453134617978625
1124,0.39453134617978625
1125,0.10069845292952506
1126,0.10069845292952506
1127,0.39453134617978625
1128,0.39453134617978625
1129,0.39453134617978625
1130,0.12696311672602056
1131,0.12696311672602056
1132,0.4790432462633065
1133,0.4982137168105861
1134,0.4982137168105861
1135,0.3330718529835427
1136,0.05212018658695894
1137,0.05212018658695894
1138,0.05212018658695894
1139,0.19763357933887993
1140,0.19763357933887993
1141,0.08207424958177911
1142,0.3330718529835427
1143,0.3897652073891692
1144,0.4574339309279767
1145,0.42546826402003346
1146,0.30741160974256787
1147,0.09237436313009983
1148,0.30741160974256787
1149,0.4982137168105861
1150,0.05938224993710384
1151,0.5150497546341315
1152,0.5217551793840345
1153,0.5331059970695837
1154,0.5331059970695837
1155,0.5280129217692341
1156,0.44357594897818386
1157,0.5280129217692341
1158,0.17198259601193389
1159,0.032108866731415886
1160,0.032108866731415886
1161,0.18177142438966198
1162,0.18177142438966198
1163,0.07801258061394645
1164,0.48955117823657257
1165,0.45578078028711233
1166,0.45578078028711233
1167,0.0776741917850805
1168,0.0776741917850805
1169,0.0776741917850805
1170,0.0776741917850805
1171,0.0776741917850805
1172,0.2640493731900372
1173,0.2640493731900372
1174,0.4111882828275871
1175,0.4111882828275871
1176,0.05759712598029032
1177,0.05759712598029032
1178,0.05759712598029032
1179,0.05759712598029032
1180,0.05759712598029032
1181,0.12227452246784443
1182,0.21593418917276674
1183,0.4097784324868915
1184,0.4426691809482949
1185,0.4426691809482949
1186,0.48955117823657257
1187,0.5371016107576864
1188,0.5371016107576864
1189,0.4751362986549189
1190,0.16768723827789822
1191,0.4751362986549189
1192,0.2809459769518803
1193,0.2809459769518803
1194,0.5219817331713453
1195,0.5219817331713453
1196,0.3843130866054608
1197,0.3843130866054608
1198,0.5534790033222817
1199,0.5331307035950186
1200,0.33949478237372854
1201,0.33949478237372854
1202,0.5331307035950186
1203,0.5534790033222817
1204,0.5534790033222817
1205,0.5581336711645494
1206,0.5599514482182103
1207,0.5701009801420265
1208,0.5720124545220476
1209,0.581077090307829
1210,0.006342434695353005
1211,0.5223163870916705
1212,0.29113479947111764
1213,0.27354507328531363
1214,0.09173248936243561
1215,0.09173248936243561
1216,0.07376404472658327
1217,0.29113479947111764
1218,0.29113479947111764
1219,0.29113479947111764
1220,0.29113479947111764
1221,0.319014806680913
1222,0.036629819127859786
1223,0.036629819127859786
1224,0.19113168349888732
1225,0.19113168349888732
1226,0.3364464104547774
1227,0.18449909830019084
1228,0.08108884105984482
1229,0.08108884105984482
1230,0.048458871577051754
1231,0.404749378996656
1232,0.404749378996656
1233,0.41059114276373154
1234,0.22845725849210152
1235,0.22845725849210152
1236,0.22845725849210152
1237,0.22845725849210152
1238,0.22845725849210152
1239,0.23959785537586875
1240,0.2474056165301115
1241,0.10455124821644368
1242,0.2474056165301115
1243,0.3503669759256982
1244,0.3503669759256982
1245,0.3503669759256982
1246,0.5078035466961519
1247,0.5078035466961519
1248,0.5113016058641171
1249,0.5113016058641171
1250,0.5113016058641171
1251,0.5675020942143962
