sim,step,fmin,action,fnum,fmean,fstd,fmin,fmax,code_size,changes
0,0,0.9603864907833093,call_method,1,0.9603864907833093,0.0,0.9603864907833093,0.9603864907833093,1,1
0,1,0.9758596445449943,update_method,1,0.9758596445449943,0.0,0.9758596445449943,0.9758596445449943,2,1
0,2,0.8285194975040421,call_method,1,0.8285194975040421,0.0,0.8285194975040421,0.8285194975040421,3,1
0,3,1,call_method,1,1.0,0.0,1,1,4,1
0,4,1,call_method,1,1.0,0.0,1,1,5,1
0,5,1,call_method,1,1.0,0.0,1,1,6,1
0,6,0.8256530371811912,call_method,1,0.8256530371811912,0.0,0.8256530371811912,0.8256530371811912,7,1
0,7,0.8256530371811912,create_method,2,0.9128265185905956,0.0871734814094044,0.8256530371811912,1.0,7,1
0,8,0,update_method,2,0.5,0.5,0,1,8,1
0,9,0,call_method,2,0.5,0.5,0,1,9,1
0,10,0,update_method,2,0.5,0.5,0,1,10,1
0,11,0,update_method,2,0.5,0.5,0,1,11,1
0,12,0,call_method,2,0.41882398546749994,0.41882398546749994,0.0,0.8376479709349999,12,1
0,13,0.4200519937905431,update_method,2,0.5498016475648924,0.12974965377434924,0.4200519937905431,0.6795513013392416,13,1
0,14,0.49683238750247627,update_method,2,0.5824750317727329,0.08564264427025658,0.49683238750247627,0.6681176760429894,14,1
0,15,0.2770768448349877,call_method,2,0.3430445708994191,0.06596772606443144,0.2770768448349877,0.40901229696385055,15,1
0,16,0.2770768448349877,create_method,3,0.3953630472662794,0.0915183398383844,0.2770768448349877,0.5,15,2
0,17,0.17123930775621093,call_method,3,0.3009254547612965,0.09289982063901472,0.17123930775621093,0.3839809544716008,16,1
0,18,0.19931905442707765,call_method,3,0.32372779297513354,0.08956437868906704,0.19931905442707765,0.4065359537594397,17,1
0,19,0.07116103237572827,call_method,3,0.32505171645030406,0.20021866306485728,0.07116103237572827,0.5605599893817338,18,1
0,20,0.06337448493333558,call_method,3,0.35023019744047335,0.2646042177843763,0.06337448493333558,0.7017648490070238,19,1
0,21,0.3207676064788545,update_method,3,0.44522248403793846,0.16000921145408534,0.3207676064788545,0.6711192822408385,20,1
0,22,0.1666096201862191,call_method,3,0.2869759673050342,0.12919506268004827,0.1666096201862191,0.4662011636644055,21,1
