sim,step,fmin,action,fnum,fmean,fstd,fmin,fmax,code_size,changes
0,0,1,batch_change,1,1.0,0.0,1,1,2,1
0,1,1,update_method,1,1.0,0.0,1,1,3,1
0,2,0.6519389977982584,update_method,1,0.6519389977982584,0.0,0.6519389977982584,0.6519389977982584,4,1
0,3,1,update_method,1,1.0,0.0,1,1,5,1
0,4,0.6302892883863662,call_method,1,0.6302892883863662,0.0,0.6302892883863662,0.6302892883863662,6,1
0,5,1,update_method,1,1.0,0.0,1,1,7,1
0,6,1,update_method,1,1.0,0.0,1,1,8,1
0,7,0.7424967876243207,update_method,1,0.7424967876243207,0.0,0.7424967876243207,0.7424967876243207,9,1
0,8,0.9946519724272374,call_method,1,0.9946519724272374,0.0,0.9946519724272374,0.9946519724272374,10,1
0,9,0.7832956827427401,call_method,1,0.7832956827427401,0.0,0.7832956827427401,0.7832956827427401,11,1
0,10,0.7832956827427401,create_method,2,0.89164784137137,0.10835215862862996,0.7832956827427401,1.0,11,1
0,11,0,call_method,2,0.4157886943271718,0.4157886943271718,0.0,0.8315773886543436,12,1
0,12,0.8440047879712743,call_method,2,0.8674804897191468,0.0234757017478725,0.8440047879712743,0.8909561914670193,13,1
0,13,0.4951206730027383,call_method,2,0.6701509236469494,0.17503025064421113,0.4951206730027383,0.8451811742911606,14,1
0,14,0.34898417692873807,call_method,2,0.43751999369157,0.08853581676283195,0.34898417692873807,0.526055810454402,15,1
0,15,0.6500804337659978,call_method,2,0.7330501691994575,0.08296973543345976,0.6500804337659978,0.8160199046329173,16,1
0,16,0.3849639920124602,call_method,2,0.4294184813750039,0.0444544893625437,0.3849639920124602,0.4738729707375476,17,1
0,17,0.6013019969754168,update_method,2,0.6804153568948621,0.07911335991944529,0.6013019969754168,0.7595287168143073,18,1
0,18,0.16221043261202517,call_method,2,0.22804763380745666,0.06583720119543149,0.16221043261202517,0.29388483500288815,19,1
0,19,0.16221043261202517,create_method,3,0.31869842253830444,0.1390137488495823,0.16221043261202517,0.5,19,1
0,20,0.05047473403451119,update_method,3,0.2036343031944432,0.15462540763614735,0.05047473403451119,0.4153811503711273,20,1
0,21,0.03898170802821932,call_method,3,0.4118846532631115,0.2646314887034586,0.03898170802821932,0.6257638909457309,21,1
0,22,0,update_method,3,0.2012359449620477,0.1551329252245363,0.0,0.3775335552230328,22,1
0,23,0.008101315992876612,call_method,3,0.24034457371992246,0.27660340831832336,0.008101315992876612,0.6290675051669371,23,1
0,24,0.22519084663889816,update_method,3,0.33317370761860343,0.08029251781110336,0.22519084663889816,0.4175807414338507,24,1
